,Event,Time,Temperature,Time_subseconds,Date,Time_round,Time_in_seconds
920,PUFF_ON,22:08:45.787,0,79725.787292,2024-06-11,22:08:46,79726
921,PUFF_OFF,22:08:45.787,0,79725.787292,2024-06-11,22:08:46,79726
922,TEMPERATURE_ON,22:08:45.787,1009,79725.787292,2024-06-11,22:08:46,79726
923,TEMPERATURE_OFF,22:08:45.787,1009,79725.787292,2024-06-11,22:08:46,79726
924,PUFF_ON,22:08:47.032,0,79727.032898,2024-06-11,22:08:47,79727
925,PUFF_OFF,22:08:47.032,0,79727.032898,2024-06-11,22:08:47,79727
926,TEMPERATURE_ON,22:08:47.032,1007,79727.032898,2024-06-11,22:08:47,79727
927,TEMPERATURE_OFF,22:08:47.032,1009,79727.032898,2024-06-11,22:08:47,79727
928,PUFF_ON,22:08:53.056,0,79733.056641,2024-06-11,22:08:53,79733
929,PUFF_OFF,22:08:53.056,0,79733.056641,2024-06-11,22:08:53,79733
930,TEMPERATURE_ON,22:08:53.056,1002,79733.056641,2024-06-11,22:08:53,79733
931,TEMPERATURE_OFF,22:08:53.056,1009,79733.056641,2024-06-11,22:08:53,79733
932,PUFF_ON,22:08:53.793,0,79733.793945,2024-06-11,22:08:54,79734
933,PUFF_OFF,22:08:53.793,0,79733.793945,2024-06-11,22:08:54,79734
934,TEMPERATURE_ON,22:08:53.793,1007,79733.793945,2024-06-11,22:08:54,79734
935,TEMPERATURE_OFF,22:08:53.793,1009,79733.793945,2024-06-11,22:08:54,79734
936,PUFF_ON,22:08:56.269,0,79736.269699,2024-06-11,22:08:56,79736
937,PUFF_OFF,22:08:56.269,0,79736.269699,2024-06-11,22:08:56,79736
938,TEMPERATURE_ON,22:08:56.269,1002,79736.269699,2024-06-11,22:08:56,79736
939,TEMPERATURE_OFF,22:08:56.269,1009,79736.269699,2024-06-11,22:08:56,79736
940,PUFF_ON,22:08:57.270,0,79737.270645,2024-06-11,22:08:57,79737
941,PUFF_OFF,22:08:57.270,0,79737.270645,2024-06-11,22:08:57,79737
942,TEMPERATURE_ON,22:08:57.270,1007,79737.270645,2024-06-11,22:08:57,79737
943,TEMPERATURE_OFF,22:08:57.270,1009,79737.270645,2024-06-11,22:08:57,79737
944,TOUCH_ON,22:08:58.054,0,79738.054398,2024-06-11,22:08:58,79738
945,TOUCH_OFF,22:08:59.004,0,79739.004105,2024-06-11,22:08:59,79739
946,TEMPERATURE_ON,22:08:58.054,1007,79738.054398,2024-06-11,22:08:58,79738
947,TEMPERATURE_OFF,22:08:59.004,1009,79739.004105,2024-06-11,22:08:59,79739
948,PUFF_ON,22:08:59.269,0,79739.269836,2024-06-11,22:08:59,79739
949,PUFF_OFF,22:08:59.269,0,79739.269836,2024-06-11,22:08:59,79739
950,TEMPERATURE_ON,22:08:59.269,1004,79739.269836,2024-06-11,22:08:59,79739
951,TEMPERATURE_OFF,22:08:59.269,1009,79739.269836,2024-06-11,22:08:59,79739
952,PUFF_ON,22:09:26.390,0,79766.390717,2024-06-11,22:09:26,79766
953,PUFF_OFF,22:09:26.391,0,79766.391937,2024-06-11,22:09:26,79766
954,TEMPERATURE_ON,22:09:26.390,1001,79766.390717,2024-06-11,22:09:26,79766
955,TEMPERATURE_OFF,22:09:26.391,1009,79766.391937,2024-06-11,22:09:26,79766
956,PUFF_ON,22:09:32.384,0,79772.384628,2024-06-11,22:09:32,79772
957,PUFF_OFF,22:09:32.385,0,79772.385895,2024-06-11,22:09:32,79772
958,TEMPERATURE_ON,22:09:32.384,999,79772.384628,2024-06-11,22:09:32,79772
959,TEMPERATURE_OFF,22:09:32.385,1008,79772.385895,2024-06-11,22:09:32,79772
960,PUFF_ON,22:09:34.011,0,79774.011887,2024-06-11,22:09:34,79774
961,PUFF_OFF,22:09:34.011,0,79774.011887,2024-06-11,22:09:34,79774
962,TEMPERATURE_ON,22:09:34.011,1004,79774.011887,2024-06-11,22:09:34,79774
963,TEMPERATURE_OFF,22:09:34.011,1008,79774.011887,2024-06-11,22:09:34,79774
964,PUFF_ON,22:09:36.385,0,79776.385605,2024-06-11,22:09:36,79776
965,PUFF_OFF,22:09:36.385,0,79776.385605,2024-06-11,22:09:36,79776
966,TEMPERATURE_ON,22:09:36.385,1003,79776.385605,2024-06-11,22:09:36,79776
967,TEMPERATURE_OFF,22:09:36.385,1008,79776.385605,2024-06-11,22:09:36,79776
968,PUFF_ON,22:09:38.916,0,79778.916321,2024-06-11,22:09:39,79779
969,PUFF_OFF,22:09:40.144,0,79780.144684,2024-06-11,22:09:40,79780
970,TEMPERATURE_ON,22:09:38.916,1003,79778.916321,2024-06-11,22:09:39,79779
971,TEMPERATURE_OFF,22:09:40.144,1009,79780.144684,2024-06-11,22:09:40,79780
972,TOUCH_ON,22:09:44.312,0,79784.312363,2024-06-11,22:09:44,79784
973,TOUCH_OFF,22:09:45.301,0,79785.301529,2024-06-11,22:09:45,79785
974,TEMPERATURE_ON,22:09:44.312,1003,79784.312363,2024-06-11,22:09:44,79784
975,TEMPERATURE_OFF,22:09:45.301,1009,79785.301529,2024-06-11,22:09:45,79785
976,TOUCH_ON,22:09:45.760,0,79785.760239,2024-06-11,22:09:46,79786
977,TOUCH_OFF,22:09:46.053,0,79786.053009,2024-06-11,22:09:46,79786
978,TEMPERATURE_ON,22:09:45.760,1003,79785.760239,2024-06-11,22:09:46,79786
979,TEMPERATURE_OFF,22:09:46.053,1009,79786.053009,2024-06-11,22:09:46,79786
980,TOUCH_ON,22:09:46.305,0,79786.305435,2024-06-11,22:09:46,79786
981,TOUCH_OFF,22:09:47.152,0,79787.152847,2024-06-11,22:09:47,79787
982,TEMPERATURE_ON,22:09:46.305,1003,79786.305435,2024-06-11,22:09:46,79786
983,TEMPERATURE_OFF,22:09:47.152,1009,79787.152847,2024-06-11,22:09:47,79787
984,TOUCH_ON,22:09:47.548,0,79787.548904,2024-06-11,22:09:48,79788
985,TOUCH_OFF,22:09:47.801,0,79787.801376,2024-06-11,22:09:48,79788
986,TEMPERATURE_ON,22:09:47.548,1003,79787.548904,2024-06-11,22:09:48,79788
987,TEMPERATURE_OFF,22:09:47.801,1009,79787.801376,2024-06-11,22:09:48,79788
988,TOUCH_ON,22:09:48.157,0,79788.15712,2024-06-11,22:09:48,79788
989,TOUCH_OFF,22:09:49.044,0,79789.044922,2024-06-11,22:09:49,79789
990,TEMPERATURE_ON,22:09:48.157,1003,79788.15712,2024-06-11,22:09:48,79788
991,TEMPERATURE_OFF,22:09:49.044,1009,79789.044922,2024-06-11,22:09:49,79789
992,PUFF_ON,22:09:53.029,0,79793.029312,2024-06-11,22:09:53,79793
993,PUFF_OFF,22:09:53.029,0,79793.029312,2024-06-11,22:09:53,79793
994,TEMPERATURE_ON,22:09:53.029,1000,79793.029312,2024-06-11,22:09:53,79793
995,TEMPERATURE_OFF,22:09:53.029,1009,79793.029312,2024-06-11,22:09:53,79793
996,PUFF_ON,22:09:53.762,0,79793.762589,2024-06-11,22:09:54,79794
997,PUFF_OFF,22:09:53.762,0,79793.762589,2024-06-11,22:09:54,79794
998,TEMPERATURE_ON,22:09:53.762,1007,79793.762589,2024-06-11,22:09:54,79794
999,TEMPERATURE_OFF,22:09:53.762,1009,79793.762589,2024-06-11,22:09:54,79794
1000,TOUCH_ON,22:09:56.391,0,79796.391937,2024-06-11,22:09:56,79796
1001,TOUCH_OFF,22:09:56.930,0,79796.930466,2024-06-11,22:09:57,79797
1002,TEMPERATURE_ON,22:09:56.391,1007,79796.391937,2024-06-11,22:09:56,79796
1003,TEMPERATURE_OFF,22:09:56.930,1009,79796.930466,2024-06-11,22:09:57,79797
1004,TOUCH_ON,22:10:00.676,0,79800.676682,2024-06-11,22:10:01,79801
1005,TOUCH_OFF,22:10:01.523,0,79801.523346,2024-06-11,22:10:02,79802
1006,TEMPERATURE_ON,22:10:00.676,1007,79800.676682,2024-06-11,22:10:01,79801
1007,TEMPERATURE_OFF,22:10:01.523,1009,79801.523346,2024-06-11,22:10:02,79802
1008,PUFF_ON,22:10:02.767,0,79802.767227,2024-06-11,22:10:03,79803
1009,PUFF_OFF,22:10:02.767,0,79802.767227,2024-06-11,22:10:03,79803
1010,TEMPERATURE_ON,22:10:02.767,1001,79802.767227,2024-06-11,22:10:03,79803
1011,TEMPERATURE_OFF,22:10:02.767,1009,79802.767227,2024-06-11,22:10:03,79803
1012,TOUCH_ON,22:10:01.878,0,79801.87851,2024-06-11,22:10:02,79802
1013,TOUCH_OFF,22:10:03.929,0,79803.929504,2024-06-11,22:10:04,79804
1014,TEMPERATURE_ON,22:10:01.878,1001,79801.87851,2024-06-11,22:10:02,79802
1015,TEMPERATURE_OFF,22:10:03.929,1009,79803.929504,2024-06-11,22:10:04,79804
1016,PUFF_ON,22:10:05.903,0,79805.903458,2024-06-11,22:10:06,79806
1017,PUFF_OFF,22:10:05.903,0,79805.903458,2024-06-11,22:10:06,79806
1018,TEMPERATURE_ON,22:10:05.903,1001,79805.903458,2024-06-11,22:10:06,79806
1019,TEMPERATURE_OFF,22:10:05.903,1009,79805.903458,2024-06-11,22:10:06,79806
1020,PUFF_ON,22:10:06.890,0,79806.890167,2024-06-11,22:10:07,79807
1021,PUFF_OFF,22:10:06.890,0,79806.890167,2024-06-11,22:10:07,79807
1022,TEMPERATURE_ON,22:10:06.890,1005,79806.890167,2024-06-11,22:10:07,79807
1023,TEMPERATURE_OFF,22:10:06.890,1009,79806.890167,2024-06-11,22:10:07,79807
1024,TOUCH_ON,22:10:04.778,0,79804.778336,2024-06-11,22:10:05,79805
1025,TOUCH_OFF,22:10:11.673,0,79811.673157,2024-06-11,22:10:12,79812
1026,TEMPERATURE_ON,22:10:04.778,1005,79804.778336,2024-06-11,22:10:05,79805
1027,TEMPERATURE_OFF,22:10:11.673,1009,79811.673157,2024-06-11,22:10:12,79812
1028,TOUCH_ON,22:10:12.767,0,79812.767746,2024-06-11,22:10:13,79813
1029,TOUCH_OFF,22:10:21.752,0,79821.752106,2024-06-11,22:10:22,79822
1030,TEMPERATURE_ON,22:10:12.767,1005,79812.767746,2024-06-11,22:10:13,79813
1031,TEMPERATURE_OFF,22:10:21.752,1009,79821.752106,2024-06-11,22:10:22,79822
1032,TOUCH_ON,22:10:22.147,0,79822.147827,2024-06-11,22:10:22,79822
1033,TOUCH_OFF,22:11:23.914,0,79883.914139,2024-06-11,22:11:24,79884
1034,TEMPERATURE_ON,22:10:22.147,1005,79822.147827,2024-06-11,22:10:22,79822
1035,TEMPERATURE_OFF,22:11:23.914,1009,79883.914139,2024-06-11,22:11:24,79884
1036,TOUCH_ON,22:11:24.307,0,79884.307251,2024-06-11,22:11:24,79884
1037,TOUCH_OFF,22:11:58.033,0,79918.033646,2024-06-11,22:11:58,79918
1038,TEMPERATURE_ON,22:11:24.307,1005,79884.307251,2024-06-11,22:11:24,79884
1039,TEMPERATURE_OFF,22:11:58.033,1009,79918.033646,2024-06-11,22:11:58,79918
1040,TOUCH_ON,22:11:58.386,0,79918.386749,2024-06-11,22:11:58,79918
1041,TOUCH_OFF,22:12:26.405,0,79946.405502,2024-06-11,22:12:26,79946
1042,TEMPERATURE_ON,22:11:58.386,1005,79918.386749,2024-06-11,22:11:58,79918
1043,TEMPERATURE_OFF,22:12:26.405,1009,79946.405502,2024-06-11,22:12:26,79946
1044,TOUCH_ON,22:12:47.147,0,79967.14711,2024-06-11,22:12:47,79967
1045,TOUCH_OFF,22:12:47.296,0,79967.296478,2024-06-11,22:12:47,79967
1046,TEMPERATURE_ON,22:12:47.147,1005,79967.14711,2024-06-11,22:12:47,79967
1047,TEMPERATURE_OFF,22:12:47.296,1009,79967.296478,2024-06-11,22:12:47,79967
1048,PUFF_ON,22:12:56.551,0,79976.551437,2024-06-11,22:12:57,79977
1049,PUFF_OFF,22:12:56.551,0,79976.551437,2024-06-11,22:12:57,79977
1050,TEMPERATURE_ON,22:12:56.551,999,79976.551437,2024-06-11,22:12:57,79977
1051,TEMPERATURE_OFF,22:12:56.551,1009,79976.551437,2024-06-11,22:12:57,79977
1052,PUFF_ON,22:13:01.762,0,79981.762222,2024-06-11,22:13:02,79982
1053,PUFF_OFF,22:13:01.762,0,79981.762222,2024-06-11,22:13:02,79982
1054,TEMPERATURE_ON,22:13:01.762,1001,79981.762222,2024-06-11,22:13:02,79982
1055,TEMPERATURE_OFF,22:13:01.762,1009,79981.762222,2024-06-11,22:13:02,79982
1056,PUFF_ON,22:13:02.784,0,79982.784042,2024-06-11,22:13:03,79983
1057,PUFF_OFF,22:13:02.784,0,79982.784042,2024-06-11,22:13:03,79983
1058,TEMPERATURE_ON,22:13:02.784,1006,79982.784042,2024-06-11,22:13:03,79983
1059,TEMPERATURE_OFF,22:13:02.784,1009,79982.784042,2024-06-11,22:13:03,79983
1060,TOUCH_ON,22:13:03.547,0,79983.547729,2024-06-11,22:13:04,79984
1061,TOUCH_OFF,22:13:03.902,0,79983.902496,2024-06-11,22:13:04,79984
1062,TEMPERATURE_ON,22:13:03.547,1006,79983.547729,2024-06-11,22:13:04,79984
1063,TEMPERATURE_OFF,22:13:03.902,1009,79983.902496,2024-06-11,22:13:04,79984
1064,PUFF_ON,22:13:06.131,0,79986.131287,2024-06-11,22:13:06,79986
1065,PUFF_OFF,22:13:06.131,0,79986.131287,2024-06-11,22:13:06,79986
1066,TEMPERATURE_ON,22:13:06.131,1001,79986.131287,2024-06-11,22:13:06,79986
1067,TEMPERATURE_OFF,22:13:06.131,1009,79986.131287,2024-06-11,22:13:06,79986
1068,PUFF_ON,22:13:06.798,0,79986.798096,2024-06-11,22:13:07,79987
1069,PUFF_OFF,22:13:06.798,0,79986.798096,2024-06-11,22:13:07,79987
1070,TEMPERATURE_ON,22:13:06.798,1007,79986.798096,2024-06-11,22:13:07,79987
1071,TEMPERATURE_OFF,22:13:06.798,1009,79986.798096,2024-06-11,22:13:07,79987
1072,PUFF_ON,22:13:07.427,0,79987.427734,2024-06-11,22:13:07,79987
1073,PUFF_OFF,22:13:07.427,0,79987.427734,2024-06-11,22:13:07,79987
1074,TEMPERATURE_ON,22:13:07.427,1007,79987.427734,2024-06-11,22:13:07,79987
1075,TEMPERATURE_OFF,22:13:07.427,1009,79987.427734,2024-06-11,22:13:07,79987
1076,PUFF_ON,22:13:08.269,0,79988.26947,2024-06-11,22:13:08,79988
1077,PUFF_OFF,22:13:08.269,0,79988.26947,2024-06-11,22:13:08,79988
1078,TEMPERATURE_ON,22:13:08.269,1007,79988.26947,2024-06-11,22:13:08,79988
1079,TEMPERATURE_OFF,22:13:08.269,1009,79988.26947,2024-06-11,22:13:08,79988
1080,TOUCH_ON,22:27:32.906,0,80852.906097,2024-06-11,22:27:33,80853
1081,TOUCH_OFF,22:27:34.038,0,80854.038223,2024-06-11,22:27:34,80854
1082,TEMPERATURE_ON,22:27:32.906,1007,80852.906097,2024-06-11,22:27:33,80853
1083,TEMPERATURE_OFF,22:27:34.038,1009,80854.038223,2024-06-11,22:27:34,80854
1084,TOUCH_ON,22:27:37.184,0,80857.184723,2024-06-11,22:27:37,80857
1085,TOUCH_OFF,22:27:37.436,0,80857.436722,2024-06-11,22:27:37,80857
1086,TEMPERATURE_ON,22:27:37.184,1007,80857.184723,2024-06-11,22:27:37,80857
1087,TEMPERATURE_OFF,22:27:37.436,1009,80857.436722,2024-06-11,22:27:37,80857
1088,PUFF_ON,22:27:39.271,0,80859.271332,2024-06-11,22:27:39,80859
1089,PUFF_OFF,22:27:40.667,0,80860.667236,2024-06-11,22:27:41,80861
1090,TEMPERATURE_ON,22:27:39.271,1002,80859.271332,2024-06-11,22:27:39,80859
1091,TEMPERATURE_OFF,22:27:40.667,1009,80860.667236,2024-06-11,22:27:41,80861
1092,TOUCH_ON,22:27:41.182,0,80861.182495,2024-06-11,22:27:41,80861
1093,TOUCH_OFF,22:27:41.537,0,80861.537399,2024-06-11,22:27:42,80862
1094,TEMPERATURE_ON,22:27:41.182,1002,80861.182495,2024-06-11,22:27:41,80861
1095,TEMPERATURE_OFF,22:27:41.537,1009,80861.537399,2024-06-11,22:27:42,80862
1096,TOUCH_ON,22:27:44.891,0,80864.891403,2024-06-11,22:27:45,80865
1097,TOUCH_OFF,22:27:45.286,0,80865.286392,2024-06-11,22:27:45,80865
1098,TEMPERATURE_ON,22:27:44.891,1002,80864.891403,2024-06-11,22:27:45,80865
1099,TEMPERATURE_OFF,22:27:45.286,1009,80865.286392,2024-06-11,22:27:45,80865
1100,TOUCH_ON,22:27:48.290,0,80868.290543,2024-06-11,22:27:48,80868
1101,TOUCH_OFF,22:27:48.891,0,80868.891678,2024-06-11,22:27:49,80869
1102,TEMPERATURE_ON,22:27:48.290,1002,80868.290543,2024-06-11,22:27:48,80868
1103,TEMPERATURE_OFF,22:27:48.891,1009,80868.891678,2024-06-11,22:27:49,80869
1104,TOUCH_ON,22:27:49.009,0,80869.009644,2024-06-11,22:27:49,80869
1105,TOUCH_OFF,22:27:51.054,0,80871.054733,2024-06-11,22:27:51,80871
1106,TEMPERATURE_ON,22:27:49.009,1002,80869.009644,2024-06-11,22:27:49,80869
1107,TEMPERATURE_OFF,22:27:51.054,1009,80871.054733,2024-06-11,22:27:51,80871
1108,PUFF_ON,22:27:56.310,0,80876.310699,2024-06-11,22:27:56,80876
1109,PUFF_OFF,22:27:56.312,0,80876.312469,2024-06-11,22:27:56,80876
1110,TEMPERATURE_ON,22:27:56.310,999,80876.310699,2024-06-11,22:27:56,80876
1111,TEMPERATURE_OFF,22:27:56.312,1006,80876.312469,2024-06-11,22:27:56,80876
1112,PUFF_ON,22:27:57.766,0,80877.766144,2024-06-11,22:27:58,80878
1113,PUFF_OFF,22:27:57.768,0,80877.768768,2024-06-11,22:27:58,80878
1114,TEMPERATURE_ON,22:27:57.766,1000,80877.766144,2024-06-11,22:27:58,80878
1115,TEMPERATURE_OFF,22:27:57.768,1006,80877.768768,2024-06-11,22:27:58,80878
1116,PUFF_ON,22:27:59.034,0,80879.034225,2024-06-11,22:27:59,80879
1117,PUFF_OFF,22:27:59.035,0,80879.035767,2024-06-11,22:27:59,80879
1118,TEMPERATURE_ON,22:27:59.034,1004,80879.034225,2024-06-11,22:27:59,80879
1119,TEMPERATURE_OFF,22:27:59.035,1006,80879.035767,2024-06-11,22:27:59,80879
1120,TOUCH_ON,22:27:51.512,0,80871.512802,2024-06-11,22:27:52,80872
1121,TOUCH_OFF,22:28:02.667,0,80882.667404,2024-06-11,22:28:03,80883
1122,TEMPERATURE_ON,22:27:51.512,1004,80871.512802,2024-06-11,22:27:52,80872
1123,TEMPERATURE_OFF,22:28:02.667,1006,80882.667404,2024-06-11,22:28:03,80883
1124,PUFF_ON,22:28:04.028,0,80884.028946,2024-06-11,22:28:04,80884
1125,PUFF_OFF,22:28:04.028,0,80884.028946,2024-06-11,22:28:04,80884
1126,TEMPERATURE_ON,22:28:04.028,999,80884.028946,2024-06-11,22:28:04,80884
1127,TEMPERATURE_OFF,22:28:04.028,1006,80884.028946,2024-06-11,22:28:04,80884
1128,PUFF_ON,22:28:06.793,0,80886.793976,2024-06-11,22:28:07,80887
1129,PUFF_OFF,22:28:06.793,0,80886.793976,2024-06-11,22:28:07,80887
1130,TEMPERATURE_ON,22:28:06.793,1003,80886.793976,2024-06-11,22:28:07,80887
1131,TEMPERATURE_OFF,22:28:06.793,1006,80886.793976,2024-06-11,22:28:07,80887
1132,PUFF_ON,22:28:32.380,0,80912.380127,2024-06-11,22:28:32,80912
1133,PUFF_OFF,22:28:32.380,0,80912.380127,2024-06-11,22:28:32,80912
1134,TEMPERATURE_ON,22:28:32.380,998,80912.380127,2024-06-11,22:28:32,80912
1135,TEMPERATURE_OFF,22:28:32.380,1006,80912.380127,2024-06-11,22:28:32,80912
1136,TOUCH_ON,22:28:27.531,0,80907.531509,2024-06-11,22:28:28,80908
1137,TOUCH_OFF,22:28:32.919,0,80912.919693,2024-06-11,22:28:33,80913
1138,TEMPERATURE_ON,22:28:27.531,998,80907.531509,2024-06-11,22:28:28,80908
1139,TEMPERATURE_OFF,22:28:32.919,1006,80912.919693,2024-06-11,22:28:33,80913
1140,PUFF_ON,22:28:34.157,0,80914.157333,2024-06-11,22:28:34,80914
1141,PUFF_OFF,22:28:35.644,0,80915.644974,2024-06-11,22:28:36,80916
1142,TEMPERATURE_ON,22:28:34.157,1005,80914.157333,2024-06-11,22:28:34,80914
1143,TEMPERATURE_OFF,22:28:35.644,1008,80915.644974,2024-06-11,22:28:36,80916
1144,PUFF_ON,22:29:15.267,0,80955.267334,2024-06-11,22:29:15,80955
1145,PUFF_OFF,22:29:15.267,0,80955.267334,2024-06-11,22:29:15,80955
1146,TEMPERATURE_ON,22:29:15.267,1002,80955.267334,2024-06-11,22:29:15,80955
1147,TEMPERATURE_OFF,22:29:15.267,1008,80955.267334,2024-06-11,22:29:15,80955
1148,PUFF_ON,22:29:28.674,0,80968.674057,2024-06-11,22:29:29,80969
1149,PUFF_OFF,22:29:28.674,0,80968.674057,2024-06-11,22:29:29,80969
1150,TEMPERATURE_ON,22:29:28.674,1001,80968.674057,2024-06-11,22:29:29,80969
1151,TEMPERATURE_OFF,22:29:28.674,1008,80968.674057,2024-06-11,22:29:29,80969
1152,PUFF_ON,22:29:29.518,0,80969.518845,2024-06-11,22:29:30,80970
1153,PUFF_OFF,22:29:29.518,0,80969.518845,2024-06-11,22:29:30,80970
1154,TEMPERATURE_ON,22:29:29.518,1007,80969.518845,2024-06-11,22:29:30,80970
1155,TEMPERATURE_OFF,22:29:29.518,1008,80969.518845,2024-06-11,22:29:30,80970
1156,PUFF_ON,22:29:30.259,0,80970.259583,2024-06-11,22:29:30,80970
1157,PUFF_OFF,22:29:30.259,0,80970.259583,2024-06-11,22:29:30,80970
1158,TEMPERATURE_ON,22:29:30.259,1008,80970.259583,2024-06-11,22:29:30,80970
1159,TEMPERATURE_OFF,22:29:30.259,1008,80970.259583,2024-06-11,22:29:30,80970
1160,PUFF_ON,22:29:31.005,0,80971.005188,2024-06-11,22:29:31,80971
1161,PUFF_OFF,22:29:31.005,0,80971.005188,2024-06-11,22:29:31,80971
1162,TEMPERATURE_ON,22:29:31.005,1007,80971.005188,2024-06-11,22:29:31,80971
1163,TEMPERATURE_OFF,22:29:31.005,1008,80971.005188,2024-06-11,22:29:31,80971
1164,PUFF_ON,22:29:31.803,0,80971.803009,2024-06-11,22:29:32,80972
1165,PUFF_OFF,22:29:31.803,0,80971.803009,2024-06-11,22:29:32,80972
1166,TEMPERATURE_ON,22:29:31.803,1007,80971.803009,2024-06-11,22:29:32,80972
1167,TEMPERATURE_OFF,22:29:31.803,1008,80971.803009,2024-06-11,22:29:32,80972
1168,PUFF_ON,22:29:38.557,0,80978.557693,2024-06-11,22:29:39,80979
1169,PUFF_OFF,22:29:38.557,0,80978.557693,2024-06-11,22:29:39,80979
1170,TEMPERATURE_ON,22:29:38.557,1001,80978.557693,2024-06-11,22:29:39,80979
1171,TEMPERATURE_OFF,22:29:38.557,1008,80978.557693,2024-06-11,22:29:39,80979
1172,PUFF_ON,22:29:43.296,0,80983.29689,2024-06-11,22:29:43,80983
1173,PUFF_OFF,22:29:43.296,0,80983.29689,2024-06-11,22:29:43,80983
1174,TEMPERATURE_ON,22:29:43.296,1001,80983.29689,2024-06-11,22:29:43,80983
1175,TEMPERATURE_OFF,22:29:43.296,1008,80983.29689,2024-06-11,22:29:43,80983
1176,PUFF_ON,22:29:52.665,0,80992.665726,2024-06-11,22:29:53,80993
1177,PUFF_OFF,22:29:52.665,0,80992.665726,2024-06-11,22:29:53,80993
1178,TEMPERATURE_ON,22:29:52.665,1000,80992.665726,2024-06-11,22:29:53,80993
1179,TEMPERATURE_OFF,22:29:52.665,1008,80992.665726,2024-06-11,22:29:53,80993
1180,PUFF_ON,22:29:53.666,0,80993.666473,2024-06-11,22:29:54,80994
1181,PUFF_OFF,22:29:53.666,0,80993.666473,2024-06-11,22:29:54,80994
1182,TEMPERATURE_ON,22:29:53.666,1007,80993.666473,2024-06-11,22:29:54,80994
1183,TEMPERATURE_OFF,22:29:53.666,1008,80993.666473,2024-06-11,22:29:54,80994
1184,PUFF_ON,22:29:59.548,0,80999.548523,2024-06-11,22:30:00,81000
1185,PUFF_OFF,22:29:59.548,0,80999.548523,2024-06-11,22:30:00,81000
1186,TEMPERATURE_ON,22:29:59.548,1001,80999.548523,2024-06-11,22:30:00,81000
1187,TEMPERATURE_OFF,22:29:59.548,1008,80999.548523,2024-06-11,22:30:00,81000
1188,PUFF_ON,22:30:02.811,0,81002.811615,2024-06-11,22:30:03,81003
1189,PUFF_OFF,22:30:02.811,0,81002.811615,2024-06-11,22:30:03,81003
1190,TEMPERATURE_ON,22:30:02.811,1002,81002.811615,2024-06-11,22:30:03,81003
1191,TEMPERATURE_OFF,22:30:02.811,1008,81002.811615,2024-06-11,22:30:03,81003
1192,PUFF_ON,22:30:03.648,0,81003.648529,2024-06-11,22:30:04,81004
1193,PUFF_OFF,22:30:03.648,0,81003.648529,2024-06-11,22:30:04,81004
1194,TEMPERATURE_ON,22:30:03.648,1006,81003.648529,2024-06-11,22:30:04,81004
1195,TEMPERATURE_OFF,22:30:03.648,1008,81003.648529,2024-06-11,22:30:04,81004
1196,PUFF_ON,22:30:04.519,0,81004.519913,2024-06-11,22:30:05,81005
1197,PUFF_OFF,22:30:04.522,0,81004.522476,2024-06-11,22:30:05,81005
1198,TEMPERATURE_ON,22:30:04.519,1007,81004.519913,2024-06-11,22:30:05,81005
1199,TEMPERATURE_OFF,22:30:04.522,1009,81004.522476,2024-06-11,22:30:05,81005
1200,PUFF_ON,22:30:13.548,0,81013.548401,2024-06-11,22:30:14,81014
1201,PUFF_OFF,22:30:13.548,0,81013.548401,2024-06-11,22:30:14,81014
1202,TEMPERATURE_ON,22:30:13.548,1001,81013.548401,2024-06-11,22:30:14,81014
1203,TEMPERATURE_OFF,22:30:13.548,1009,81013.548401,2024-06-11,22:30:14,81014
1204,TOUCH_ON,22:30:17.006,0,81017.006012,2024-06-11,22:30:17,81017
1205,TOUCH_OFF,22:30:20.290,0,81020.290359,2024-06-11,22:30:20,81020
1206,TEMPERATURE_ON,22:30:17.006,1001,81017.006012,2024-06-11,22:30:17,81017
1207,TEMPERATURE_OFF,22:30:20.290,1009,81020.290359,2024-06-11,22:30:20,81020
1208,TOUCH_ON,22:30:20.789,0,81020.789093,2024-06-11,22:30:21,81021
1209,TOUCH_OFF,22:30:25.904,0,81025.904465,2024-06-11,22:30:26,81026
1210,TEMPERATURE_ON,22:30:20.789,1001,81020.789093,2024-06-11,22:30:21,81021
1211,TEMPERATURE_OFF,22:30:25.904,1009,81025.904465,2024-06-11,22:30:26,81026
1212,TOUCH_ON,22:30:44.170,0,81044.17041,2024-06-11,22:30:44,81044
1213,TOUCH_OFF,22:30:44.382,0,81044.38237,2024-06-11,22:30:44,81044
1214,TEMPERATURE_ON,22:30:44.170,1001,81044.17041,2024-06-11,22:30:44,81044
1215,TEMPERATURE_OFF,22:30:44.382,1009,81044.38237,2024-06-11,22:30:44,81044
1216,TOUCH_ON,22:30:44.778,0,81044.778381,2024-06-11,22:30:45,81045
1217,TOUCH_OFF,22:30:46.752,0,81046.752151,2024-06-11,22:30:47,81047
1218,TEMPERATURE_ON,22:30:44.778,1001,81044.778381,2024-06-11,22:30:45,81045
1219,TEMPERATURE_OFF,22:30:46.752,1009,81046.752151,2024-06-11,22:30:47,81047
1220,PUFF_ON,22:30:50.393,0,81050.393616,2024-06-11,22:30:50,81050
1221,PUFF_OFF,22:30:50.393,0,81050.393616,2024-06-11,22:30:50,81050
1222,TEMPERATURE_ON,22:30:50.393,999,81050.393616,2024-06-11,22:30:50,81050
1223,TEMPERATURE_OFF,22:30:50.393,1009,81050.393616,2024-06-11,22:30:50,81050
