Event,Time,Date
TOUCH_OFF,18:36:23.935226,2024-10-08
TOUCH_ON,18:36:59.929871,2024-10-08
TOUCH_OFF,18:37:0.042801,2024-10-08
TOUCH_ON,18:37:0.768173,2024-10-08
TOUCH_OFF,18:37:0.881149,2024-10-08
PUFF_ON,18:37:1.302963,2024-10-08
PUFF_OFF,18:37:2.796844,2024-10-08
TOUCH_ON,18:38:9.674362,2024-10-08
TOUCH_OFF,18:38:10.792053,2024-10-08
TOUCH_ON,18:38:11.009949,2024-10-08
TOUCH_OFF,18:38:16.433411,2024-10-08
TOUCH_ON,18:38:17.51886,2024-10-08
TOUCH_OFF,18:38:25.277725,2024-10-08
PUFF_ON,18:38:27.022308,2024-10-08
PUFF_OFF,18:38:28.399185,2024-10-08
TOUCH_ON,18:38:26.556778,2024-10-08
TOUCH_OFF,18:38:28.502457,2024-10-08
TOUCH_ON,18:38:31.514221,2024-10-08
TOUCH_OFF,18:38:36.038345,2024-10-08
TOUCH_ON,18:38:36.298965,2024-10-08
TOUCH_OFF,18:39:50.019363,2024-10-08
TOUCH_ON,18:39:50.638229,2024-10-08
TOUCH_OFF,18:39:52.775986,2024-10-08
TOUCH_ON,18:39:53.796417,2024-10-08
TOUCH_OFF,18:39:54.921051,2024-10-08
TOUCH_ON,18:40:14.660095,2024-10-08
TOUCH_OFF,18:40:28.01915,2024-10-08
TOUCH_ON,18:40:31.387039,2024-10-08
TOUCH_OFF,18:40:41.792511,2024-10-08
TOUCH_ON,18:40:41.904907,2024-10-08
TOUCH_OFF,18:40:42.882294,2024-10-08
TOUCH_ON,18:40:44.39238,2024-10-08
TOUCH_OFF,18:40:45.011353,2024-10-08
TOUCH_ON,18:40:51.534317,2024-10-08
TOUCH_OFF,18:40:59.303345,2024-10-08
TOUCH_ON,18:41:0.176666,2024-10-08
TOUCH_OFF,18:41:1.512344,2024-10-08
TOUCH_ON,18:41:1.667664,2024-10-08
TOUCH_OFF,18:41:2.792847,2024-10-08
TOUCH_ON,18:41:3.15889,2024-10-08
TOUCH_OFF,18:41:4.53743,2024-10-08
TOUCH_ON,18:41:7.142776,2024-10-08
TOUCH_OFF,18:41:38.686844,2024-10-08
TOUCH_ON,18:41:39.517548,2024-10-08
TOUCH_OFF,18:41:45.264206,2024-10-08
TOUCH_ON,18:41:57.39592,2024-10-08
TOUCH_OFF,18:42:1.311081,2024-10-08
TOUCH_ON,18:42:1.529099,2024-10-08
TOUCH_OFF,18:42:2.259232,2024-10-08
TOUCH_ON,18:42:2.414749,2024-10-08
TOUCH_OFF,18:42:2.63298,2024-10-08
TOUCH_ON,18:42:33.168564,2024-10-08
TOUCH_OFF,18:42:33.787872,2024-10-08
TOUCH_ON,18:42:33.900345,2024-10-08
TOUCH_OFF,18:42:34.414322,2024-10-08
TOUCH_ON,18:42:34.935486,2024-10-08
TOUCH_OFF,18:42:43.536621,2024-10-08
TOUCH_ON,18:42:43.754303,2024-10-08
TOUCH_OFF,18:42:45.639618,2024-10-08
TOUCH_ON,18:42:45.794861,2024-10-08
TOUCH_OFF,18:42:46.51918,2024-10-08
TOUCH_ON,18:42:46.674438,2024-10-08
TOUCH_OFF,18:42:47.398758,2024-10-08
TOUCH_ON,18:42:47.659195,2024-10-08
TOUCH_OFF,18:42:48.278259,2024-10-08
TOUCH_ON,18:42:48.538834,2024-10-08
TOUCH_OFF,18:42:51.794876,2024-10-08
TOUCH_ON,18:42:52.055344,2024-10-08
TOUCH_OFF,18:42:52.884598,2024-10-08
TOUCH_ON,18:42:53.039703,2024-10-08
TOUCH_OFF,18:42:53.658386,2024-10-08
TOUCH_ON,18:42:53.770676,2024-10-08
TOUCH_OFF,18:44:34.386353,2024-10-08
TOUCH_ON,18:44:34.646652,2024-10-08
TOUCH_OFF,18:44:36.934448,2024-10-08
TOUCH_ON,18:44:37.152069,2024-10-08
TOUCH_OFF,18:44:39.648209,2024-10-08
TOUCH_ON,18:44:40.266647,2024-10-08
TOUCH_OFF,18:44:47.783051,2024-10-08
TOUCH_ON,18:44:48.296753,2024-10-08
TOUCH_OFF,18:44:49.421814,2024-10-08
TOUCH_ON,18:44:49.787186,2024-10-08
TOUCH_OFF,18:44:50.809052,2024-10-08
TOUCH_ON,18:44:51.131729,2024-10-08
TOUCH_OFF,18:44:52.256439,2024-10-08
TOUCH_ON,18:44:52.559387,2024-10-08
TOUCH_OFF,18:44:53.641403,2024-10-08
TOUCH_ON,18:44:54.049652,2024-10-08
TOUCH_OFF,18:44:55.387009,2024-10-08
TOUCH_ON,18:44:55.752457,2024-10-08
TOUCH_OFF,18:44:57.130508,2024-10-08
TOUCH_ON,18:44:57.539047,2024-10-08
TOUCH_OFF,18:44:59.022278,2024-10-08
TOUCH_ON,18:44:59.641144,2024-10-08
TOUCH_OFF,18:45:18.417282,2024-10-08
TOUCH_ON,18:45:41.289536,2024-10-08
TOUCH_OFF,18:46:34.419617,2024-10-08
TOUCH_ON,18:46:36.880051,2024-10-08
TOUCH_OFF,18:46:37.140778,2024-10-08
PUFF_ON,18:46:40.154953,2024-10-08
PUFF_OFF,18:46:42.417816,2024-10-08
TOUCH_ON,18:46:37.506958,2024-10-08
TOUCH_OFF,18:46:43.039429,2024-10-08
TOUCH_ON,18:46:43.151199,2024-10-08
TOUCH_OFF,18:46:44.128159,2024-10-08
TOUCH_ON,18:58:31.761459,2024-10-08
TOUCH_OFF,18:58:32.12767,2024-10-08
TOUCH_ON,18:58:32.508331,2024-10-08
TOUCH_OFF,18:58:32.812042,2024-10-08
TOUCH_ON,18:58:33.180588,2024-10-08
TOUCH_OFF,18:58:35.424728,2024-10-08
PUFF_ON,18:58:32.529999,2024-10-08
PUFF_OFF,18:58:35.401413,2024-10-08
PUFF_ON,19:02:10.156448,2024-10-08
PUFF_OFF,19:02:12.386002,2024-10-08
TOUCH_ON,19:02:13.625275,2024-10-08
TOUCH_OFF,19:02:14.031982,2024-10-08
TOUCH_ON,19:02:14.143097,2024-10-08
TOUCH_OFF,19:02:16.162766,2024-10-08
TOUCH_ON,19:02:17.184494,2024-10-08
TOUCH_OFF,19:02:17.401703,2024-10-08
TOUCH_ON,19:02:17.554794,2024-10-08
TOUCH_OFF,19:02:17.667648,2024-10-08
TOUCH_ON,19:02:40.180923,2024-10-08
TOUCH_OFF,19:02:40.754532,2024-10-08
TOUCH_ON,19:06:23.430542,2024-10-08
TOUCH_OFF,19:06:23.543533,2024-10-08
TOUCH_ON,19:06:23.760483,2024-10-08
TOUCH_OFF,19:06:36.157669,2024-10-08
TOUCH_ON,19:06:36.375015,2024-10-08
TOUCH_OFF,19:06:36.635712,2024-10-08
PUFF_ON,19:06:36.929855,2024-10-08
PUFF_OFF,19:06:38.777954,2024-10-08
TOUCH_ON,19:06:38.886032,2024-10-08
TOUCH_OFF,19:06:38.936615,2024-10-08
TOUCH_ON,19:06:39.047287,2024-10-08
TOUCH_OFF,19:06:40.375168,2024-10-08
TOUCH_ON,19:06:43.176147,2024-10-08
TOUCH_OFF,19:06:43.39444,2024-10-08
TOUCH_ON,19:09:9.287018,2024-10-08
TOUCH_OFF,19:09:9.399918,2024-10-08
TOUCH_ON,19:09:11.394135,2024-10-08
TOUCH_OFF,19:09:11.50708,2024-10-08
TOUCH_ON,19:09:12.125519,2024-10-08
TOUCH_OFF,19:09:13.033844,2024-10-08
TOUCH_ON,19:09:39.421005,2024-10-08
TOUCH_OFF,19:09:39.639252,2024-10-08
TOUCH_ON,19:09:40.407547,2024-10-08
TOUCH_OFF,19:09:57.386307,2024-10-08
PUFF_ON,19:09:59.687073,2024-10-08
PUFF_OFF,19:10:1.182678,2024-10-08
TOUCH_ON,19:10:1.562073,2024-10-08
TOUCH_OFF,19:10:1.92717,2024-10-08
TOUCH_ON,19:11:56.254288,2024-10-08
TOUCH_OFF,19:11:56.409622,2024-10-08
TOUCH_ON,19:11:56.52182,2024-10-08
TOUCH_OFF,19:11:56.634705,2024-10-08
TOUCH_ON,19:11:56.788818,2024-10-08
TOUCH_OFF,19:11:56.901672,2024-10-08
TOUCH_ON,19:11:57.162247,2024-10-08
TOUCH_OFF,19:11:57.528214,2024-10-08
TOUCH_ON,19:11:57.788147,2024-10-08
TOUCH_OFF,19:11:58.805328,2024-10-08
PUFF_ON,19:11:58.787018,2024-10-08
PUFF_OFF,19:12:0.008301,2024-10-08
TOUCH_ON,19:12:0.294174,2024-10-08
TOUCH_OFF,19:12:0.554047,2024-10-08
TOUCH_ON,19:16:37.521164,2024-10-08
TOUCH_OFF,19:16:37.634094,2024-10-08
TOUCH_ON,19:16:37.89267,2024-10-08
TOUCH_OFF,19:16:38.152634,2024-10-08
TOUCH_ON,19:16:41.268005,2024-10-08
TOUCH_OFF,19:16:42.901352,2024-10-08
PUFF_ON,19:16:41.412308,2024-10-08
PUFF_OFF,19:16:42.900909,2024-10-08
TOUCH_ON,19:16:43.056717,2024-10-08
TOUCH_OFF,19:16:43.169662,2024-10-08
PUFF_ON,19:23:23.431961,2024-10-08
PUFF_OFF,19:23:25.0448,2024-10-08
TOUCH_ON,19:23:22.045563,2024-10-08
TOUCH_OFF,19:23:25.294662,2024-10-08
PUFF_ON,19:30:29.662506,2024-10-08
PUFF_OFF,19:30:31.135239,2024-10-08
TOUCH_ON,19:30:28.311172,2024-10-08
TOUCH_OFF,19:30:31.28064,2024-10-08
TOUCH_ON,19:31:5.054031,2024-10-08
TOUCH_OFF,19:31:6.025314,2024-10-08
TOUCH_ON,19:31:6.137512,2024-10-08
TOUCH_OFF,19:31:6.292755,2024-10-08
TOUCH_ON,19:31:6.405029,2024-10-08
TOUCH_OFF,19:31:6.771301,2024-10-08
TOUCH_ON,19:31:7.032349,2024-10-08
TOUCH_OFF,19:31:7.652252,2024-10-08
TOUCH_ON,19:31:29.306168,2024-10-08
TOUCH_OFF,19:31:29.524277,2024-10-08
PUFF_ON,19:31:30.915985,2024-10-08
PUFF_OFF,19:31:32.528992,2024-10-08
TOUCH_ON,19:31:29.932144,2024-10-08
TOUCH_OFF,19:31:32.804413,2024-10-08
TOUCH_ON,19:31:37.296417,2024-10-08
TOUCH_OFF,19:33:3.174545,2024-10-08
TOUCH_ON,19:33:3.435074,2024-10-08
TOUCH_OFF,19:33:48.797577,2024-10-08
TOUCH_ON,19:33:52.627335,2024-10-08
TOUCH_OFF,19:33:59.134293,2024-10-08
TOUCH_ON,19:35:12.397034,2024-10-08
TOUCH_OFF,19:35:19.517181,2024-10-08
TOUCH_ON,19:35:20.432999,2024-10-08
TOUCH_OFF,19:35:52.389236,2024-10-08
TOUCH_ON,19:38:11.016251,2024-10-08
TOUCH_OFF,19:38:11.678543,2024-10-08
TOUCH_ON,19:38:13.92511,2024-10-08
TOUCH_OFF,19:38:42.53476,2024-10-08
TOUCH_ON,19:38:54.912186,2024-10-08
TOUCH_OFF,19:39:53.533112,2024-10-08
TOUCH_ON,19:39:54.257935,2024-10-08
TOUCH_OFF,19:40:1.93042,2024-10-08
TOUCH_ON,19:40:2.042953,2024-10-08
TOUCH_OFF,19:40:44.297302,2024-10-08
TOUCH_ON,19:40:48.933929,2024-10-08
TOUCH_OFF,19:42:54.658112,2024-10-08
TOUCH_ON,19:45:31.01535,2024-10-08
TOUCH_OFF,19:45:31.381271,2024-10-08
PUFF_ON,19:45:32.042252,2024-10-08
PUFF_OFF,19:45:34.304214,2024-10-08
TOUCH_ON,19:45:31.536453,2024-10-08
TOUCH_OFF,19:45:34.528854,2024-10-08
TOUCH_ON,19:45:36.885574,2024-10-08
TOUCH_OFF,19:45:37.041397,2024-10-08
TOUCH_ON,19:45:37.559006,2024-10-08
TOUCH_OFF,19:47:14.027313,2024-10-08
TOUCH_ON,19:47:16.526062,2024-10-08
TOUCH_OFF,19:47:16.934753,2024-10-08
TOUCH_ON,19:47:17.912827,2024-10-08
TOUCH_OFF,19:47:26.149796,2024-10-08
TOUCH_ON,19:47:27.170135,2024-10-08
TOUCH_OFF,19:47:27.894394,2024-10-08
TOUCH_ON,19:47:41.918518,2024-10-08
TOUCH_OFF,19:47:42.178925,2024-10-08
TOUCH_ON,19:49:4.79245,2024-10-08
TOUCH_OFF,19:50:43.672714,2024-10-08
TOUCH_ON,19:50:45.305176,2024-10-08
TOUCH_OFF,19:50:45.628555,2024-10-08
TOUCH_ON,19:50:46.885025,2024-10-08
TOUCH_OFF,19:50:46.935593,2024-10-08
TOUCH_ON,19:53:13.40596,2024-10-08
TOUCH_OFF,19:53:14.78476,2024-10-08
PUFF_ON,19:53:14.657181,2024-10-08
PUFF_OFF,19:53:17.402817,2024-10-08
TOUCH_ON,19:53:17.754013,2024-10-08
TOUCH_OFF,19:53:18.161697,2024-10-08
TOUCH_ON,19:53:18.274139,2024-10-08
TOUCH_OFF,19:53:18.387192,2024-10-08
TOUCH_ON,19:55:24.160873,2024-10-08
TOUCH_OFF,19:55:24.378891,2024-10-08
PUFF_ON,19:55:26.298676,2024-10-08
PUFF_OFF,19:55:28.00177,2024-10-08
TOUCH_ON,19:55:24.639832,2024-10-08
TOUCH_OFF,19:55:28.27269,2024-10-08
TOUCH_ON,19:55:28.428192,2024-10-08
TOUCH_OFF,19:55:28.541214,2024-10-08
TOUCH_ON,19:58:27.52858,2024-10-08
TOUCH_OFF,19:58:27.683899,2024-10-08
PUFF_ON,19:58:29.530716,2024-10-08
PUFF_OFF,19:58:31.305527,2024-10-08
TOUCH_ON,19:58:28.409958,2024-10-08
TOUCH_OFF,19:58:31.68428,2024-10-08
TOUCH_ON,19:59:47.510086,2024-10-08
TOUCH_OFF,19:59:47.776169,2024-10-08
TOUCH_ON,19:59:47.889328,2024-10-08
TOUCH_OFF,19:59:48.040985,2024-10-08
TOUCH_ON,20:04:33.306183,2024-10-08
TOUCH_OFF,20:04:33.524048,2024-10-08
TOUCH_ON,20:04:38.668579,2024-10-08
TOUCH_OFF,20:04:38.92926,2024-10-08
PUFF_ON,20:04:41.670731,2024-10-08
PUFF_OFF,20:04:43.663132,2024-10-08
TOUCH_ON,20:04:39.146317,2024-10-08
TOUCH_OFF,20:04:43.920639,2024-10-08
TOUCH_ON,20:04:44.181076,2024-10-08
TOUCH_OFF,20:04:44.503265,2024-10-08
TOUCH_ON,20:06:28.899109,2024-10-08
TOUCH_OFF,20:06:29.012085,2024-10-08
TOUCH_ON,20:06:29.538177,2024-10-08
TOUCH_OFF,20:06:30.408112,2024-10-08
PUFF_ON,20:06:31.266434,2024-10-08
PUFF_OFF,20:06:33.166901,2024-10-08
TOUCH_ON,20:06:33.269012,2024-10-08
TOUCH_OFF,20:06:33.424255,2024-10-08
PUFF_ON,20:07:48.166748,2024-10-08
PUFF_OFF,20:07:50.375488,2024-10-08
TOUCH_ON,20:09:35.400482,2024-10-08
TOUCH_OFF,20:09:37.430847,2024-10-08
PUFF_ON,20:09:35.795059,2024-10-08
PUFF_OFF,20:09:37.640244,2024-10-08
TOUCH_ON,20:09:37.648315,2024-10-08
TOUCH_OFF,20:09:37.803986,2024-10-08
TOUCH_ON,20:13:55.061707,2024-10-08
TOUCH_OFF,20:13:55.529999,2024-10-08
PUFF_ON,20:13:57.046936,2024-10-08
PUFF_OFF,20:13:59.257172,2024-10-08
TOUCH_ON,20:13:55.791,2024-10-08
TOUCH_OFF,20:14:0.285202,2024-10-08
TOUCH_ON,20:15:19.055435,2024-10-08
TOUCH_OFF,20:15:19.377655,2024-10-08
TOUCH_ON,20:15:19.531342,2024-10-08
TOUCH_OFF,20:15:19.644257,2024-10-08
TOUCH_ON,20:15:20.263687,2024-10-08
TOUCH_OFF,20:15:23.381134,2024-10-08
TOUCH_ON,20:15:32.186264,2024-10-08
TOUCH_OFF,20:15:32.299088,2024-10-08
TOUCH_ON,20:15:32.770599,2024-10-08
TOUCH_OFF,20:16:0.880127,2024-10-08
TOUCH_ON,20:16:16.674759,2024-10-08
TOUCH_OFF,20:16:18.553558,2024-10-08
PUFF_ON,20:16:19.544449,2024-10-08
PUFF_OFF,20:16:21.251312,2024-10-08
TOUCH_ON,20:16:21.627365,2024-10-08
TOUCH_OFF,20:16:32.666733,2024-10-08
TOUCH_ON,20:16:34.512787,2024-10-08
TOUCH_OFF,20:16:38.926483,2024-10-08
TOUCH_ON,20:19:1.139893,2024-10-08
TOUCH_OFF,20:19:1.29567,2024-10-08
PUFF_ON,20:19:2.27919,2024-10-08
PUFF_OFF,20:19:4.127579,2024-10-08
TOUCH_ON,20:19:42.916519,2024-10-08
TOUCH_OFF,20:19:44.898682,2024-10-08
PUFF_ON,20:19:44.03273,2024-10-08
PUFF_OFF,20:19:45.909988,2024-10-08
TOUCH_ON,20:19:45.919937,2024-10-08
TOUCH_OFF,20:19:46.285233,2024-10-08
TOUCH_ON,20:23:2.427505,2024-10-08
TOUCH_OFF,20:23:2.54039,2024-10-08
TOUCH_ON,20:23:2.80072,2024-10-08
TOUCH_OFF,20:23:3.061356,2024-10-08
TOUCH_ON,20:23:3.279419,2024-10-08
TOUCH_OFF,20:23:3.751007,2024-10-08
PUFF_ON,20:23:4.764923,2024-10-08
PUFF_OFF,20:23:6.174438,2024-10-08
TOUCH_ON,20:24:35.635574,2024-10-08
TOUCH_OFF,20:24:36.250336,2024-10-08
PUFF_ON,20:24:37.259979,2024-10-08
PUFF_OFF,20:24:39.174866,2024-10-08
TOUCH_ON,20:25:47.297867,2024-10-08
TOUCH_OFF,20:25:47.557602,2024-10-08
PUFF_ON,20:25:48.811386,2024-10-08
PUFF_OFF,20:25:50.659943,2024-10-08
TOUCH_ON,20:25:47.935318,2024-10-08
TOUCH_OFF,20:25:50.793488,2024-10-08
TOUCH_ON,20:29:36.529846,2024-10-08
TOUCH_OFF,20:30:14.145004,2024-10-08
TOUCH_ON,20:30:15.506332,2024-10-08
TOUCH_OFF,20:30:15.556641,2024-10-08
PUFF_ON,20:30:16.31189,2024-10-08
PUFF_OFF,20:30:18.395477,2024-10-08
TOUCH_ON,20:30:15.774582,2024-10-08
TOUCH_OFF,20:30:18.761795,2024-10-08
TOUCH_ON,20:30:18.917023,2024-10-08
TOUCH_OFF,20:30:19.135056,2024-10-08
TOUCH_ON,20:32:15.424622,2024-10-08
TOUCH_OFF,20:32:15.935883,2024-10-08
PUFF_ON,20:32:16.408981,2024-10-08
PUFF_OFF,20:32:17.647339,2024-10-08
TOUCH_ON,20:32:18.184387,2024-10-08
TOUCH_OFF,20:32:18.297394,2024-10-08
TOUCH_ON,20:34:57.540039,2024-10-08
TOUCH_OFF,20:34:57.65303,2024-10-08
TOUCH_ON,20:34:59.648148,2024-10-08
TOUCH_OFF,20:34:59.761017,2024-10-08
PUFF_ON,20:35:0.284225,2024-10-08
PUFF_OFF,20:35:2.376633,2024-10-08
PUFF_ON,20:36:29.787964,2024-10-08
PUFF_OFF,20:36:31.41272,2024-10-08
TOUCH_ON,20:36:28.650223,2024-10-08
TOUCH_OFF,20:36:31.6698,2024-10-08
TOUCH_ON,20:36:31.887848,2024-10-08
TOUCH_OFF,20:36:32.000839,2024-10-08
TOUCH_ON,20:38:8.686188,2024-10-08
TOUCH_OFF,20:38:9.262909,2024-10-08
TOUCH_ON,20:54:38.90773,2024-10-08
TOUCH_OFF,20:54:47.660553,2024-10-08
PUFF_ON,20:54:49.179886,2024-10-08
PUFF_OFF,20:54:51.904037,2024-10-08
TOUCH_ON,20:54:52.254166,2024-10-08
TOUCH_OFF,20:54:52.30455,2024-10-08
TOUCH_ON,20:54:52.522415,2024-10-08
TOUCH_OFF,20:55:18.679138,2024-10-08
TOUCH_ON,20:55:19.553116,2024-10-08
TOUCH_OFF,20:55:21.274673,2024-10-08
TOUCH_ON,20:55:21.430038,2024-10-08
TOUCH_OFF,20:55:36.537033,2024-10-08
TOUCH_ON,20:55:37.051331,2024-10-08
TOUCH_OFF,20:55:50.017715,2024-10-08
TOUCH_ON,20:55:50.383102,2024-10-08
TOUCH_OFF,20:55:50.790054,2024-10-08
PUFF_ON,20:55:53.410706,2024-10-08
PUFF_OFF,20:55:56.253387,2024-10-08
TOUCH_ON,20:55:56.547989,2024-10-08
TOUCH_OFF,20:56:14.55304,2024-10-08
TOUCH_ON,20:56:14.812241,2024-10-08
TOUCH_OFF,20:56:18.134613,2024-10-08
PUFF_ON,20:57:11.909424,2024-10-08
PUFF_OFF,20:57:13.536682,2024-10-08
TOUCH_ON,20:58:16.152405,2024-10-08
TOUCH_OFF,20:58:16.265366,2024-10-08
TOUCH_ON,21:07:47.170502,2024-10-08
TOUCH_OFF,21:07:47.431015,2024-10-08
TOUCH_ON,21:07:48.2621,2024-10-08
TOUCH_OFF,21:07:48.312332,2024-10-08
TOUCH_ON,21:07:48.424301,2024-10-08
TOUCH_OFF,21:07:48.642349,2024-10-08
TOUCH_ON,21:07:49.558411,2024-10-08
TOUCH_OFF,21:07:50.387115,2024-10-08
TOUCH_ON,21:07:50.647812,2024-10-08
TOUCH_OFF,21:07:50.908539,2024-10-08
PUFF_ON,21:07:52.508972,2024-10-08
PUFF_OFF,21:07:54.794907,2024-10-08
TOUCH_ON,21:07:51.63385,2024-10-08
TOUCH_OFF,21:07:55.684326,2024-10-08
TOUCH_ON,21:08:48.55098,2024-10-08
TOUCH_OFF,21:08:49.165146,2024-10-08
TOUCH_ON,21:08:49.382996,2024-10-08
TOUCH_OFF,21:08:49.897217,2024-10-08
TOUCH_ON,21:08:50.009552,2024-10-08
TOUCH_OFF,21:08:50.059982,2024-10-08
TOUCH_ON,21:08:50.528717,2024-10-08
TOUCH_OFF,21:08:51.141647,2024-10-08
TOUCH_ON,21:08:51.261978,2024-10-08
TOUCH_OFF,21:08:51.407028,2024-10-08
TOUCH_ON,21:08:51.561874,2024-10-08
TOUCH_OFF,21:08:53.505249,2024-10-08
PUFF_ON,21:08:51.684601,2024-10-08
PUFF_OFF,21:08:54.000015,2024-10-08
TOUCH_ON,21:12:18.186493,2024-10-08
TOUCH_OFF,21:12:18.299561,2024-10-08
PUFF_ON,21:12:19.380692,2024-10-08
PUFF_OFF,21:12:21.433258,2024-10-08
TOUCH_ON,21:12:21.880157,2024-10-08
TOUCH_OFF,21:12:21.930527,2024-10-08
TOUCH_ON,21:14:47.643433,2024-10-08
TOUCH_OFF,21:14:48.009476,2024-10-08
TOUCH_ON,21:14:48.523941,2024-10-08
TOUCH_OFF,21:14:49.185013,2024-10-08
PUFF_ON,21:14:48.891525,2024-10-08
PUFF_OFF,21:14:50.80864,2024-10-08
TOUCH_ON,21:14:50.925293,2024-10-08
TOUCH_OFF,21:14:51.038284,2024-10-08
TOUCH_ON,21:14:51.299118,2024-10-08
TOUCH_OFF,21:14:51.51738,2024-10-08
TOUCH_ON,21:16:18.278412,2024-10-08
TOUCH_OFF,21:16:18.790085,2024-10-08
TOUCH_ON,21:16:19.050858,2024-10-08
TOUCH_OFF,21:16:22.896225,2024-10-08
PUFF_ON,21:16:21.88176,2024-10-08
PUFF_OFF,21:16:24.051193,2024-10-08
TOUCH_ON,21:16:24.425644,2024-10-08
TOUCH_OFF,21:16:24.791656,2024-10-08
TOUCH_ON,21:16:56.305939,2024-10-08
TOUCH_OFF,21:16:56.418839,2024-10-08
TOUCH_ON,21:17:6.760223,2024-10-08
TOUCH_OFF,21:17:6.810638,2024-10-08
TOUCH_ON,21:17:13.437286,2024-10-08
TOUCH_OFF,21:17:13.76091,2024-10-08
TOUCH_ON,21:17:14.125244,2024-10-08
TOUCH_OFF,21:17:14.384766,2024-10-08
PUFF_ON,21:17:15.545105,2024-10-08
PUFF_OFF,21:17:16.776215,2024-10-08
TOUCH_ON,21:17:14.80751,2024-10-08
TOUCH_OFF,21:17:17.037354,2024-10-08
TOUCH_ON,21:17:17.254791,2024-10-08
TOUCH_OFF,21:17:17.51442,2024-10-08
TOUCH_ON,21:19:12.295166,2024-10-08
TOUCH_OFF,21:19:12.658524,2024-10-08
TOUCH_ON,21:19:12.875168,2024-10-08
TOUCH_OFF,21:19:13.387131,2024-10-08
PUFF_ON,21:19:13.251419,2024-10-08
PUFF_OFF,21:19:14.761932,2024-10-08
TOUCH_ON,21:19:15.127411,2024-10-08
TOUCH_OFF,21:19:15.283325,2024-10-08
TOUCH_ON,21:23:6.905899,2024-10-08
TOUCH_OFF,21:23:7.018784,2024-10-08
TOUCH_ON,21:23:7.144043,2024-10-08
TOUCH_OFF,21:23:8.298218,2024-10-08
PUFF_ON,21:23:7.904434,2024-10-08
PUFF_OFF,21:23:9.751877,2024-10-08
TOUCH_ON,21:23:9.93399,2024-10-08
TOUCH_OFF,21:23:10.046997,2024-10-08
TOUCH_ON,21:24:40.430954,2024-10-08
TOUCH_OFF,21:24:40.754074,2024-10-08
TOUCH_ON,21:24:40.909378,2024-10-08
TOUCH_OFF,21:24:41.022308,2024-10-08
PUFF_ON,21:24:42.025558,2024-10-08
PUFF_OFF,21:24:43.810028,2024-10-08
TOUCH_ON,21:24:41.175537,2024-10-08
TOUCH_OFF,21:24:44.014282,2024-10-08
PUFF_ON,21:40:51.925598,2024-10-08
PUFF_OFF,21:40:54.297562,2024-10-08
TOUCH_ON,21:40:51.156082,2024-10-08
TOUCH_OFF,21:40:55.019989,2024-10-08
TOUCH_ON,21:46:51.913605,2024-10-08
TOUCH_OFF,21:46:52.636246,2024-10-08
PUFF_ON,21:46:52.876816,2024-10-08
PUFF_OFF,21:46:55.013474,2024-10-08
TOUCH_ON,21:46:55.285675,2024-10-08
TOUCH_OFF,21:46:55.398544,2024-10-08
TOUCH_ON,21:48:44.531693,2024-10-08
TOUCH_OFF,21:48:44.687302,2024-10-08
TOUCH_ON,21:48:44.798355,2024-10-08
TOUCH_OFF,21:48:47.148544,2024-10-08
PUFF_ON,21:48:45.526505,2024-10-08
PUFF_OFF,21:48:47.509094,2024-10-08
TOUCH_ON,21:51:59.042419,2024-10-08
TOUCH_OFF,21:51:59.555786,2024-10-08
PUFF_ON,21:52:0.060028,2024-10-08
PUFF_OFF,21:52:1.672501,2024-10-08
TOUCH_ON,21:59:42.770615,2024-10-08
TOUCH_OFF,21:59:43.387207,2024-10-08
TOUCH_ON,22:00:16.406296,2024-10-08
TOUCH_OFF,22:00:16.519211,2024-10-08
TOUCH_ON,22:00:30.310318,2024-10-08
TOUCH_OFF,22:00:30.675629,2024-10-08
TOUCH_ON,22:00:31.041229,2024-10-08
TOUCH_OFF,22:00:37.907257,2024-10-08
TOUCH_ON,22:00:38.2733,2024-10-08
TOUCH_OFF,22:00:38.386185,2024-10-08
TOUCH_ON,22:00:47.051315,2024-10-08
TOUCH_OFF,22:00:47.269226,2024-10-08
TOUCH_ON,22:00:47.529739,2024-10-08
TOUCH_OFF,22:00:47.895493,2024-10-08
TOUCH_ON,22:00:55.383148,2024-10-08
TOUCH_OFF,22:00:55.538742,2024-10-08
TOUCH_ON,22:00:55.648621,2024-10-08
TOUCH_OFF,22:00:57.408615,2024-10-08
TOUCH_ON,22:00:59.76149,2024-10-08
TOUCH_OFF,22:01:0.125534,2024-10-08
PUFF_ON,22:01:1.291611,2024-10-08
PUFF_OFF,22:01:3.544952,2024-10-08
TOUCH_ON,22:02:1.810593,2024-10-08
TOUCH_OFF,22:02:11.397232,2024-10-08
TOUCH_ON,22:02:27.686356,2024-10-08
TOUCH_OFF,22:02:27.904541,2024-10-08
TOUCH_ON,22:02:28.16423,2024-10-08
TOUCH_OFF,22:02:28.277176,2024-10-08
TOUCH_ON,22:02:28.391678,2024-10-08
TOUCH_OFF,22:02:29.008911,2024-10-08
PUFF_ON,22:02:30.423447,2024-10-08
PUFF_OFF,22:02:32.657227,2024-10-08
TOUCH_ON,22:02:29.164169,2024-10-08
TOUCH_OFF,22:02:33.380569,2024-10-08
TOUCH_ON,22:03:10.178238,2024-10-08
TOUCH_OFF,22:03:10.791977,2024-10-08
TOUCH_ON,22:03:11.052414,2024-10-08
